;num_pontos;janela_rsi;ordem;lookback;break_min;d_max;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;;
11236;3;49;2;50;3;2;6;0,02;0,05;LLY;in_sample_2_1x;16,73353815;0,934663698;-25,55232935;68;;49-3-50-2-3-in_sample_2_1x
11237;3;49;2;50;4;2;6;0,02;0,05;LLY;in_sample_2_1x;14,00196453;0,830114408;-18,0023219;66;;49-3-50-2-4-in_sample_2_1x
11238;3;49;2;100;3;2;6;0,02;0,05;LLY;in_sample_2_1x;-0,08303855;-0,00645261;-28,12456373;53;;49-3-100-2-3-in_sample_2_1x
11239;3;49;2;100;4;2;6;0,02;0,05;LLY;in_sample_2_1x;3,940005698;0,308180169;-14,86605282;50;;49-3-100-2-4-in_sample_2_1x
11240;3;49;3;50;3;2;6;0,02;0,05;LLY;in_sample_2_1x;9,436500045;0,675818371;-30,15772307;53;;49-3-50-3-3-in_sample_2_1x
11241;3;49;3;50;4;2;6;0,02;0,05;LLY;in_sample_2_1x;7,371301687;0,508529756;-22,64989253;51;;49-3-50-3-4-in_sample_2_1x
11242;3;49;3;100;3;2;6;0,02;0,05;LLY;in_sample_2_1x;1,530273878;0,128679931;-24,68468715;41;;49-3-100-3-3-in_sample_2_1x
11243;3;49;3;100;4;2;6;0,02;0,05;LLY;in_sample_2_1x;6,955517329;0,588953517;-12,88223226;42;;49-3-100-3-4-in_sample_2_1x
11244;3;49;4;50;3;2;6;0,02;0,05;LLY;in_sample_2_1x;9,580441075;0,774292464;-21,68939895;32;;49-3-50-4-3-in_sample_2_1x
11245;3;49;4;50;4;2;6;0,02;0,05;LLY;in_sample_2_1x;2,660826993;0,229924185;-24,18716835;29;;49-3-50-4-4-in_sample_2_1x
11246;3;49;4;100;3;2;6;0,02;0,05;LLY;in_sample_2_1x;-2,287822368;-0,221088082;-22,77268424;30;;49-3-100-4-3-in_sample_2_1x
11247;3;49;4;100;4;2;6;0,02;0,05;LLY;in_sample_2_1x;0,059436581;0,006103707;-17,56349623;29;;49-3-100-4-4-in_sample_2_1x
11248;3;28;3;50;3;2;6;0,02;0,05;LLY;in_sample_3_1x;3,296242544;0,286298955;-13,84652379;27;;28-3-50-3-3-in_sample_3_1x
11249;3;28;3;50;4;2;6;0,02;0,05;LLY;in_sample_3_1x;2,345476918;0,201873738;-25,86673751;26;;28-3-50-3-4-in_sample_3_1x
11250;3;28;3;100;3;2;6;0,02;0,05;LLY;in_sample_3_1x;6,558909078;0,564862233;-14,2997083;22;;28-3-100-3-3-in_sample_3_1x
11251;3;28;3;100;4;2;6;0,02;0,05;LLY;in_sample_3_1x;6,009319243;0,502192713;-14,79652309;22;;28-3-100-3-4-in_sample_3_1x
11252;3;28;4;50;3;2;6;0,02;0,05;LLY;in_sample_3_1x;-1,199977221;-0,138815318;-22,63322457;16;;28-3-50-4-3-in_sample_3_1x
11253;3;28;4;50;4;2;6;0,02;0,05;LLY;in_sample_3_1x;-3,985936407;-0,446231614;-31,71392629;17;;28-3-50-4-4-in_sample_3_1x
11254;3;28;4;100;3;2;6;0,02;0,05;LLY;in_sample_3_1x;3,28585186;0,294122562;-19,69484021;17;;28-3-100-4-3-in_sample_3_1x
11255;3;28;4;100;4;2;6;0,02;0,05;LLY;in_sample_3_1x;0,664884913;0,070559455;-18,7716998;13;;28-3-100-4-4-in_sample_3_1x
11256;3;35;2;50;3;2;6;0,02;0,05;LLY;in_sample_3_1x;5,805692122;0,433835014;-13,87394166;31;;35-3-50-2-3-in_sample_3_1x
11257;3;35;2;50;4;2;6;0,02;0,05;LLY;in_sample_3_1x;3,821663057;0,336274086;-11,84872343;29;;35-3-50-2-4-in_sample_3_1x
11258;3;35;2;100;3;2;6;0,02;0,05;LLY;in_sample_3_1x;2,340726106;0,190961094;-15,02890069;28;;35-3-100-2-3-in_sample_3_1x
11259;3;35;2;100;4;2;6;0,02;0,05;LLY;in_sample_3_1x;-5,629384239;-0,481273438;-20,12028483;28;;35-3-100-2-4-in_sample_3_1x
11260;3;35;3;50;3;2;6;0,02;0,05;LLY;in_sample_3_1x;-3,522859277;-0,323115882;-21,11482951;20;;35-3-50-3-3-in_sample_3_1x
11261;3;35;3;50;4;2;6;0,02;0,05;LLY;in_sample_3_1x;-1,667977474;-0,187180434;-12,17025292;18;;35-3-50-3-4-in_sample_3_1x
11262;3;35;3;100;3;2;6;0,02;0,05;LLY;in_sample_3_1x;-2,526138506;-0,239203777;-15,02884586;18;;35-3-100-3-3-in_sample_3_1x
11263;3;35;3;100;4;2;6;0,02;0,05;LLY;in_sample_3_1x;-6,712520337;-0,651309625;-25,86167693;19;;35-3-100-3-4-in_sample_3_1x
11264;3;35;4;50;3;2;6;0,02;0,05;LLY;in_sample_3_1x;2,398486054;0,245423052;-10,02648954;14;;35-3-50-4-3-in_sample_3_1x
11265;3;35;4;50;4;2;6;0,02;0,05;LLY;in_sample_3_1x;3,361581215;0,353558812;-9,152458543;14;;35-3-50-4-4-in_sample_3_1x
11266;3;35;4;100;3;2;6;0,02;0,05;LLY;in_sample_3_1x;-2,558140215;-0,257021433;-21,52572526;14;;35-3-100-4-3-in_sample_3_1x
11267;3;35;4;100;4;2;6;0,02;0,05;LLY;in_sample_3_1x;-2,663330568;-0,272541412;-21,97769691;14;;35-3-100-4-4-in_sample_3_1x
11268;3;42;2;50;3;2;6;0,02;0,05;LLY;in_sample_3_1x;11,4778917;0,796616736;-7,288852212;29;;42-3-50-2-3-in_sample_3_1x
11269;3;42;2;50;4;2;6;0,02;0,05;LLY;in_sample_3_1x;3,43403311;0,256145413;-13,25553522;32;;42-3-50-2-4-in_sample_3_1x
11270;3;42;2;100;3;2;6;0,02;0,05;LLY;in_sample_3_1x;12,92068157;0,91847313;-8,57105136;27;;42-3-100-2-3-in_sample_3_1x
11271;3;42;2;100;4;2;6;0,02;0,05;LLY;in_sample_3_1x;6,817739296;0,525396468;-10,41750458;26;;42-3-100-2-4-in_sample_3_1x
11272;3;42;3;50;3;2;6;0,02;0,05;LLY;in_sample_3_1x;10,38865552;0,77538867;-9,034210623;19;;42-3-50-3-3-in_sample_3_1x
11273;3;42;3;50;4;2;6;0,02;0,05;LLY;in_sample_3_1x;4,958351737;0,382552402;-10,93296909;22;;42-3-50-3-4-in_sample_3_1x
11274;3;42;3;100;3;2;6;0,02;0,05;LLY;in_sample_3_1x;12,21008947;0,948502684;-7,443955049;22;;42-3-100-3-3-in_sample_3_1x
11275;3;42;3;100;4;2;6;0,02;0,05;LLY;in_sample_3_1x;5,968378695;0,502529045;-10,41750458;22;;42-3-100-3-4-in_sample_3_1x
11276;3;42;4;50;3;2;6;0,02;0,05;LLY;in_sample_3_1x;8,223373863;0,771306599;-7,254630387;14;;42-3-50-4-3-in_sample_3_1x
11277;3;42;4;50;4;2;6;0,02;0,05;LLY;in_sample_3_1x;7,495126261;0,737550941;-10,06015383;13;;42-3-50-4-4-in_sample_3_1x
11278;3;42;4;100;3;2;6;0,02;0,05;LLY;in_sample_3_1x;9,992974495;0,917615139;-6,347824034;15;;42-3-100-4-3-in_sample_3_1x
11279;3;42;4;100;4;2;6;0,02;0,05;LLY;in_sample_3_1x;10,67195511;0,917023604;-6,385243094;16;;42-3-100-4-4-in_sample_3_1x
11280;3;49;2;50;3;2;6;0,02;0,05;LLY;in_sample_3_1x;3,96359595;0,304974481;-12,84628355;35;;49-3-50-2-3-in_sample_3_1x
11281;3;49;2;50;4;2;6;0,02;0,05;LLY;in_sample_3_1x;8,732361142;0,65543432;-13,64595802;29;;49-3-50-2-4-in_sample_3_1x
11282;3;49;2;100;3;2;6;0,02;0,05;LLY;in_sample_3_1x;5,694879425;0,437873224;-14,70478564;27;;49-3-100-2-3-in_sample_3_1x
11283;3;49;2;100;4;2;6;0,02;0,05;LLY;in_sample_3_1x;10,86929534;0,760516437;-9,42314665;25;;49-3-100-2-4-in_sample_3_1x
11284;3;49;3;50;3;2;6;0,02;0,05;LLY;in_sample_3_1x;0,331355244;0,028738935;-16,57100364;28;;49-3-50-3-3-in_sample_3_1x
11285;3;49;3;50;4;2;6;0,02;0,05;LLY;in_sample_3_1x;0,087354816;0,007303645;-15,53379507;24;;49-3-50-3-4-in_sample_3_1x
11286;3;49;3;100;3;2;6;0,02;0,05;LLY;in_sample_3_1x;-1,564317274;-0,137430064;-21,81540344;22;;49-3-100-3-3-in_sample_3_1x
11287;3;49;3;100;4;2;6;0,02;0,05;LLY;in_sample_3_1x;0,847125321;0,072618893;-13,38967869;20;;49-3-100-3-4-in_sample_3_1x
11288;3;49;4;50;3;2;6;0,02;0,05;LLY;in_sample_3_1x;-3,790993972;-0,362619904;-26,81541609;19;;49-3-50-4-3-in_sample_3_1x
11289;3;49;4;50;4;2;6;0,02;0,05;LLY;in_sample_3_1x;-1,336266827;-0,133719805;-21,5314705;15;;49-3-50-4-4-in_sample_3_1x
11290;3;49;4;100;3;2;6;0,02;0,05;LLY;in_sample_3_1x;-1,361096859;-0,126284506;-22,77617547;18;;49-3-100-4-3-in_sample_3_1x
11291;3;49;4;100;4;2;6;0,02;0,05;LLY;in_sample_3_1x;0,439324815;0,040032492;-13,38962944;17;;49-3-100-4-4-in_sample_3_1x
11292;3;28;3;50;3;2;6;0,02;0,05;MAR;in_sample_1_1x;5,970929257;0,382244485;-20,82815699;50;;28-3-50-3-3-in_sample_1_1x
11293;3;28;3;50;4;2;6;0,02;0,05;MAR;in_sample_1_1x;7,770197083;0,500245888;-21,16270487;51;;28-3-50-3-4-in_sample_1_1x
11294;3;28;3;100;3;2;6;0,02;0,05;MAR;in_sample_1_1x;4,7010038;0,337005385;-14,33828185;45;;28-3-100-3-3-in_sample_1_1x
11295;3;28;3;100;4;2;6;0,02;0,05;MAR;in_sample_1_1x;1,122123791;0,080651046;-17,32598514;43;;28-3-100-3-4-in_sample_1_1x
11296;3;28;4;50;3;2;6;0,02;0,05;MAR;in_sample_1_1x;6,002784627;0,433204789;-18,04211977;35;;28-3-50-4-3-in_sample_1_1x
11297;3;28;4;50;4;2;6;0,02;0,05;MAR;in_sample_1_1x;-2,888818221;-0,219171055;-36,7650777;38;;28-3-50-4-4-in_sample_1_1x
11298;3;28;4;100;3;2;6;0,02;0,05;MAR;in_sample_1_1x;4,785777748;0,331680182;-15,86018103;37;;28-3-100-4-3-in_sample_1_1x
11299;3;28;4;100;4;2;6;0,02;0,05;MAR;in_sample_1_1x;0,425550691;0,032601183;-16,92958515;36;;28-3-100-4-4-in_sample_1_1x
11300;3;35;2;50;3;2;6;0,02;0,05;MAR;in_sample_1_1x;5,503810915;0,291246038;-22,84030287;81;;35-3-50-2-3-in_sample_1_1x
11301;3;35;2;50;4;2;6;0,02;0,05;MAR;in_sample_1_1x;3,953080422;0,214673795;-20,85310372;81;;35-3-50-2-4-in_sample_1_1x
11302;3;35;2;100;3;2;6;0,02;0,05;MAR;in_sample_1_1x;10,11731796;0,563856392;-19,17843032;57;;35-3-100-2-3-in_sample_1_1x
11303;3;35;2;100;4;2;6;0,02;0,05;MAR;in_sample_1_1x;4,484413332;0,27433478;-20,29320569;58;;35-3-100-2-4-in_sample_1_1x
11304;3;35;3;50;3;2;6;0,02;0,05;MAR;in_sample_1_1x;8,171627064;0,45818904;-16,60661221;66;;35-3-50-3-3-in_sample_1_1x
11305;3;35;3;50;4;2;6;0,02;0,05;MAR;in_sample_1_1x;6,788618818;0,399115601;-15,80564977;64;;35-3-50-3-4-in_sample_1_1x
11306;3;35;3;100;3;2;6;0,02;0,05;MAR;in_sample_1_1x;7,332439556;0,508352636;-16,75557486;51;;35-3-100-3-3-in_sample_1_1x
11307;3;35;3;100;4;2;6;0,02;0,05;MAR;in_sample_1_1x;4,522180213;0,296747674;-19,92129832;54;;35-3-100-3-4-in_sample_1_1x
11308;3;35;4;50;3;2;6;0,02;0,05;MAR;in_sample_1_1x;3,524805149;0,238894076;-17,27248275;52;;35-3-50-4-3-in_sample_1_1x
11309;3;35;4;50;4;2;6;0,02;0,05;MAR;in_sample_1_1x;1,344256394;0,092514203;-25,21359721;53;;35-3-50-4-4-in_sample_1_1x
11310;3;35;4;100;3;2;6;0,02;0,05;MAR;in_sample_1_1x;2,240165408;0,176301311;-13,51556692;40;;35-3-100-4-3-in_sample_1_1x
11311;3;35;4;100;4;2;6;0,02;0,05;MAR;in_sample_1_1x;4,589652829;0,320485424;-15,36437732;44;;35-3-100-4-4-in_sample_1_1x
11312;3;42;2;50;3;2;6;0,02;0,05;MAR;in_sample_1_1x;21,78979298;1,030245201;-16,87562741;77;;42-3-50-2-3-in_sample_1_1x
11313;3;42;2;50;4;2;6;0,02;0,05;MAR;in_sample_1_1x;26,67508026;1,2673535;-13,84580571;69;;42-3-50-2-4-in_sample_1_1x
11314;3;42;2;100;3;2;6;0,02;0,05;MAR;in_sample_1_1x;21,20322272;1,080398891;-16,66663023;61;;42-3-100-2-3-in_sample_1_1x
11315;3;42;2;100;4;2;6;0,02;0,05;MAR;in_sample_1_1x;25,23756476;1,372742053;-12,51209468;57;;42-3-100-2-4-in_sample_1_1x
11316;3;42;3;50;3;2;6;0,02;0,05;MAR;in_sample_1_1x;17,13670044;0,878169149;-15,24631336;64;;42-3-50-3-3-in_sample_1_1x
11317;3;42;3;50;4;2;6;0,02;0,05;MAR;in_sample_1_1x;27,42627555;1,433541742;-14,48499152;56;;42-3-50-3-4-in_sample_1_1x
11318;3;42;3;100;3;2;6;0,02;0,05;MAR;in_sample_1_1x;22,63264371;1,270495308;-15,24985141;54;;42-3-100-3-3-in_sample_1_1x
11319;3;42;3;100;4;2;6;0,02;0,05;MAR;in_sample_1_1x;27,02273666;1,629479111;-15,74245112;49;;42-3-100-3-4-in_sample_1_1x
11320;3;42;4;50;3;2;6;0,02;0,05;MAR;in_sample_1_1x;15,1868794;0,840719921;-18,56480572;54;;42-3-50-4-3-in_sample_1_1x
11321;3;42;4;50;4;2;6;0,02;0,05;MAR;in_sample_1_1x;24,36042892;1,325672735;-13,11455284;46;;42-3-50-4-4-in_sample_1_1x
11322;3;42;4;100;3;2;6;0,02;0,05;MAR;in_sample_1_1x;21,17993289;1,297629313;-15,22302253;41;;42-3-100-4-3-in_sample_1_1x
11323;3;42;4;100;4;2;6;0,02;0,05;MAR;in_sample_1_1x;26,42568654;1,705550462;-10,59223567;36;;42-3-100-4-4-in_sample_1_1x
11324;3;49;2;50;3;2;6;0,02;0,05;MAR;in_sample_1_1x;12,38037678;0,60223272;-16,31407704;86;;49-3-50-2-3-in_sample_1_1x
11325;3;49;2;50;4;2;6;0,02;0,05;MAR;in_sample_1_1x;9,164893112;0,459787555;-20,08145632;77;;49-3-50-2-4-in_sample_1_1x
11326;3;49;2;100;3;2;6;0,02;0,05;MAR;in_sample_1_1x;9,496438014;0,455017056;-21,98333691;69;;49-3-100-2-3-in_sample_1_1x
11327;3;49;2;100;4;2;6;0,02;0,05;MAR;in_sample_1_1x;5,133518828;0,297974779;-18,31076061;62;;49-3-100-2-4-in_sample_1_1x
11328;3;49;3;50;3;2;6;0,02;0,05;MAR;in_sample_1_1x;13,65664278;0,733184132;-17,53936157;62;;49-3-50-3-3-in_sample_1_1x
11329;3;49;3;50;4;2;6;0,02;0,05;MAR;in_sample_1_1x;11,93976747;0,662158566;-15,93776999;55;;49-3-50-3-4-in_sample_1_1x
11330;3;49;3;100;3;2;6;0,02;0,05;MAR;in_sample_1_1x;11,6101626;0,6657905;-16,61188534;52;;49-3-100-3-3-in_sample_1_1x
11331;3;49;3;100;4;2;6;0,02;0,05;MAR;in_sample_1_1x;6,396120086;0,384715426;-18,28641034;49;;49-3-100-3-4-in_sample_1_1x
11332;3;49;4;50;3;2;6;0,02;0,05;MAR;in_sample_1_1x;15,7729797;0,931548131;-9,769858327;44;;49-3-50-4-3-in_sample_1_1x
11333;3;49;4;50;4;2;6;0,02;0,05;MAR;in_sample_1_1x;10,77237859;0,654351478;-15,93777091;42;;49-3-50-4-4-in_sample_1_1x
11334;3;49;4;100;3;2;6;0,02;0,05;MAR;in_sample_1_1x;8,032650543;0,534219584;-16,86610957;40;;49-3-100-4-3-in_sample_1_1x
11335;3;49;4;100;4;2;6;0,02;0,05;MAR;in_sample_1_1x;1,276332922;0,092530271;-22,15731214;37;;49-3-100-4-4-in_sample_1_1x
11336;3;28;3;50;3;2;6;0,02;0,05;MAR;in_sample_2_1x;4,628415916;0,287421606;-18,01601549;53;;28-3-50-3-3-in_sample_2_1x
11337;3;28;3;50;4;2;6;0,02;0,05;MAR;in_sample_2_1x;8,527183293;0,535839159;-18,51614603;51;;28-3-50-3-4-in_sample_2_1x
11338;3;28;3;100;3;2;6;0,02;0,05;MAR;in_sample_2_1x;10,87942304;0,788943037;-13,89232898;41;;28-3-100-3-3-in_sample_2_1x
11339;3;28;3;100;4;2;6;0,02;0,05;MAR;in_sample_2_1x;10,99664783;0,869323068;-9,658251279;38;;28-3-100-3-4-in_sample_2_1x
11340;3;28;4;50;3;2;6;0,02;0,05;MAR;in_sample_2_1x;5,172562712;0,365552457;-21,50134682;36;;28-3-50-4-3-in_sample_2_1x
11341;3;28;4;50;4;2;6;0,02;0,05;MAR;in_sample_2_1x;8,989335021;0,623989216;-14,1265254;36;;28-3-50-4-4-in_sample_2_1x
11342;3;28;4;100;3;2;6;0,02;0,05;MAR;in_sample_2_1x;6,874313252;0,590268762;-14,12081417;27;;28-3-100-4-3-in_sample_2_1x
11343;3;28;4;100;4;2;6;0,02;0,05;MAR;in_sample_2_1x;4,750746239;0,489941823;-14,57796753;25;;28-3-100-4-4-in_sample_2_1x
11344;3;35;2;50;3;2;6;0,02;0,05;MAR;in_sample_2_1x;20,03129057;0,804282436;-33,68617263;82;;35-3-50-2-3-in_sample_2_1x
11345;3;35;2;50;4;2;6;0,02;0,05;MAR;in_sample_2_1x;26,01556452;1,013899682;-18,27123481;76;;35-3-50-2-4-in_sample_2_1x
11346;3;35;2;100;3;2;6;0,02;0,05;MAR;in_sample_2_1x;15,84543303;0,712435433;-25,01508722;64;;35-3-100-2-3-in_sample_2_1x
11347;3;35;2;100;4;2;6;0,02;0,05;MAR;in_sample_2_1x;15,27544606;0,768879541;-19,94902264;57;;35-3-100-2-4-in_sample_2_1x
11348;3;35;3;50;3;2;6;0,02;0,05;MAR;in_sample_2_1x;14,2708669;0,755247411;-31,67915525;59;;35-3-50-3-3-in_sample_2_1x
11349;3;35;3;50;4;2;6;0,02;0,05;MAR;in_sample_2_1x;18,31558095;0,943868202;-26,14661518;51;;35-3-50-3-4-in_sample_2_1x
11350;3;35;3;100;3;2;6;0,02;0,05;MAR;in_sample_2_1x;8,458989928;0,569400624;-18,8112627;46;;35-3-100-3-3-in_sample_2_1x
11351;3;35;3;100;4;2;6;0,02;0,05;MAR;in_sample_2_1x;12,58646195;0,81504157;-18,2597434;41;;35-3-100-3-4-in_sample_2_1x
11352;3;35;4;50;3;2;6;0,02;0,05;MAR;in_sample_2_1x;7,035626273;0,520574873;-16,6203404;40;;35-3-50-4-3-in_sample_2_1x
11353;3;35;4;50;4;2;6;0,02;0,05;MAR;in_sample_2_1x;5,065588779;0,376381953;-20,6813565;38;;35-3-50-4-4-in_sample_2_1x
11354;3;35;4;100;3;2;6;0,02;0,05;MAR;in_sample_2_1x;7,96279635;0,537295828;-18,8112592;37;;35-3-100-4-3-in_sample_2_1x
11355;3;35;4;100;4;2;6;0,02;0,05;MAR;in_sample_2_1x;10,17794702;0,703762499;-16,45830669;34;;35-3-100-4-4-in_sample_2_1x
11356;3;42;2;50;3;2;6;0,02;0,05;MAR;in_sample_2_1x;48,18915041;1,527013394;-19,52042886;87;;42-3-50-2-3-in_sample_2_1x
11357;3;42;2;50;4;2;6;0,02;0,05;MAR;in_sample_2_1x;38,52082127;1,400494734;-15,92833359;83;;42-3-50-2-4-in_sample_2_1x
11358;3;42;2;100;3;2;6;0,02;0,05;MAR;in_sample_2_1x;36,88341189;1,486318855;-15,42907866;69;;42-3-100-2-3-in_sample_2_1x
11359;3;42;2;100;4;2;6;0,02;0,05;MAR;in_sample_2_1x;28,94152322;1,31224761;-11,49932832;67;;42-3-100-2-4-in_sample_2_1x
11360;3;42;3;50;3;2;6;0,02;0,05;MAR;in_sample_2_1x;34,75010313;1,486815369;-12,8374045;56;;42-3-50-3-3-in_sample_2_1x
11361;3;42;3;50;4;2;6;0,02;0,05;MAR;in_sample_2_1x;16,0558557;0,858585205;-24,92839377;59;;42-3-50-3-4-in_sample_2_1x
11362;3;42;3;100;3;2;6;0,02;0,05;MAR;in_sample_2_1x;10,27952645;0,609127986;-24,82209068;52;;42-3-100-3-3-in_sample_2_1x
11363;3;42;3;100;4;2;6;0,02;0,05;MAR;in_sample_2_1x;12,05166053;0,735287963;-21,9776085;49;;42-3-100-3-4-in_sample_2_1x
11364;3;42;4;50;3;2;6;0,02;0,05;MAR;in_sample_2_1x;13,10046733;0,988697629;-12,5140115;36;;42-3-50-4-3-in_sample_2_1x
11365;3;42;4;50;4;2;6;0,02;0,05;MAR;in_sample_2_1x;15,75144751;1,157948645;-14,4244856;37;;42-3-50-4-4-in_sample_2_1x
11366;3;42;4;100;3;2;6;0,02;0,05;MAR;in_sample_2_1x;12,35345289;0,841899426;-19,31499062;38;;42-3-100-4-3-in_sample_2_1x
11367;3;42;4;100;4;2;6;0,02;0,05;MAR;in_sample_2_1x;10,64645007;0,853702318;-14,73329281;34;;42-3-100-4-4-in_sample_2_1x
11368;3;49;2;50;3;2;6;0,02;0,05;MAR;in_sample_2_1x;20,08400422;0,817186745;-25,07117127;77;;49-3-50-2-3-in_sample_2_1x
11369;3;49;2;50;4;2;6;0,02;0,05;MAR;in_sample_2_1x;28,10846584;1,105463776;-22,14031236;82;;49-3-50-2-4-in_sample_2_1x
11370;3;49;2;100;3;2;6;0,02;0,05;MAR;in_sample_2_1x;19,19264942;0,911362534;-17,27983332;62;;49-3-100-2-3-in_sample_2_1x
11371;3;49;2;100;4;2;6;0,02;0,05;MAR;in_sample_2_1x;18,41106148;0,924381054;-17,51929136;59;;49-3-100-2-4-in_sample_2_1x
11372;3;49;3;50;3;2;6;0,02;0,05;MAR;in_sample_2_1x;12,16000088;0,630956769;-24,10436665;63;;49-3-50-3-3-in_sample_2_1x
11373;3;49;3;50;4;2;6;0,02;0,05;MAR;in_sample_2_1x;18,63211221;0,952896155;-18,48166021;63;;49-3-50-3-4-in_sample_2_1x
11374;3;49;3;100;3;2;6;0,02;0,05;MAR;in_sample_2_1x;20,26071478;1,019033086;-13,33229805;55;;49-3-100-3-3-in_sample_2_1x
11375;3;49;3;100;4;2;6;0,02;0,05;MAR;in_sample_2_1x;19,34744994;1,034220759;-10,70377787;52;;49-3-100-3-4-in_sample_2_1x
11376;3;49;4;50;3;2;6;0,02;0,05;MAR;in_sample_2_1x;10,51866975;0,661201239;-18,69284319;40;;49-3-50-4-3-in_sample_2_1x
11377;3;49;4;50;4;2;6;0,02;0,05;MAR;in_sample_2_1x;5,160574339;0,375011142;-21,62868543;40;;49-3-50-4-4-in_sample_2_1x
11378;3;49;4;100;3;2;6;0,02;0,05;MAR;in_sample_2_1x;10,61073251;0,634294796;-20,41728748;38;;49-3-100-4-3-in_sample_2_1x
11379;3;49;4;100;4;2;6;0,02;0,05;MAR;in_sample_2_1x;11,91334762;0,722044362;-17,15665087;40;;49-3-100-4-4-in_sample_2_1x
11380;3;28;3;50;3;2;6;0,02;0,05;MAR;in_sample_3_1x;6,998174128;0,748533992;-10,31659898;14;;28-3-50-3-3-in_sample_3_1x
11381;3;28;3;50;4;2;6;0,02;0,05;MAR;in_sample_3_1x;9,786434616;0,98746506;-9,9136843;15;;28-3-50-3-4-in_sample_3_1x
11382;3;28;3;100;3;2;6;0,02;0,05;MAR;in_sample_3_1x;6,641743508;0,553271869;-11,32049185;22;;28-3-100-3-3-in_sample_3_1x
11383;3;28;3;100;4;2;6;0,02;0,05;MAR;in_sample_3_1x;4,848040215;0,428576532;-11,04477093;21;;28-3-100-3-4-in_sample_3_1x
11384;3;28;4;50;3;2;6;0,02;0,05;MAR;in_sample_3_1x;7,820999037;0,908320175;-6,785677596;13;;28-3-50-4-3-in_sample_3_1x
11385;3;28;4;50;4;2;6;0,02;0,05;MAR;in_sample_3_1x;7,396826774;0,887387175;-6,785678003;14;;28-3-50-4-4-in_sample_3_1x
11386;3;28;4;100;3;2;6;0,02;0,05;MAR;in_sample_3_1x;4,774127894;0,450064055;-13,62030801;18;;28-3-100-4-3-in_sample_3_1x
11387;3;28;4;100;4;2;6;0,02;0,05;MAR;in_sample_3_1x;5,977191254;0,553582498;-12,03858255;19;;28-3-100-4-4-in_sample_3_1x
11388;3;35;2;50;3;2;6;0,02;0,05;MAR;in_sample_3_1x;17,60335172;1,182413869;-13,99591716;34;;35-3-50-2-3-in_sample_3_1x
11389;3;35;2;50;4;2;6;0,02;0,05;MAR;in_sample_3_1x;11,40562706;0,788750405;-14,57856571;30;;35-3-50-2-4-in_sample_3_1x
11390;3;35;2;100;3;2;6;0,02;0,05;MAR;in_sample_3_1x;5,236250253;0,447176547;-11,89078679;25;;35-3-100-2-3-in_sample_3_1x
11391;3;35;2;100;4;2;6;0,02;0,05;MAR;in_sample_3_1x;8,936821828;0,76037959;-9,166885868;23;;35-3-100-2-4-in_sample_3_1x
11392;3;35;3;50;3;2;6;0,02;0,05;MAR;in_sample_3_1x;8,634556421;0,778774889;-10,58929244;23;;35-3-50-3-3-in_sample_3_1x
11393;3;35;3;50;4;2;6;0,02;0,05;MAR;in_sample_3_1x;8,196824003;0,720015702;-11,995567;22;;35-3-50-3-4-in_sample_3_1x
11394;3;35;3;100;3;2;6;0,02;0,05;MAR;in_sample_3_1x;6,595547402;0,594254907;-14,2172038;23;;35-3-100-3-3-in_sample_3_1x
11395;3;35;3;100;4;2;6;0,02;0,05;MAR;in_sample_3_1x;8,661531367;0,826819012;-10,71315821;20;;35-3-100-3-4-in_sample_3_1x
11396;3;35;4;50;3;2;6;0,02;0,05;MAR;in_sample_3_1x;6,315628139;0,769864464;-10,87533376;16;;35-3-50-4-3-in_sample_3_1x
11397;3;35;4;50;4;2;6;0,02;0,05;MAR;in_sample_3_1x;8,37844216;0,964547641;-7,898217706;15;;35-3-50-4-4-in_sample_3_1x
11398;3;35;4;100;3;2;6;0,02;0,05;MAR;in_sample_3_1x;6,018508928;0,619279559;-15,49660188;16;;35-3-100-4-3-in_sample_3_1x
11399;3;35;4;100;4;2;6;0,02;0,05;MAR;in_sample_3_1x;6,208890217;0,675864069;-13,73684248;14;;35-3-100-4-4-in_sample_3_1x
11400;3;42;2;50;3;2;6;0,02;0,05;MAR;in_sample_3_1x;7,918550332;0,588562205;-12,3866198;36;;42-3-50-2-3-in_sample_3_1x
11401;3;42;2;50;4;2;6;0,02;0,05;MAR;in_sample_3_1x;10,92276776;0,832996776;-9,230912508;33;;42-3-50-2-4-in_sample_3_1x
11402;3;42;2;100;3;2;6;0,02;0,05;MAR;in_sample_3_1x;0,701603462;0,057063307;-18,61786813;30;;42-3-100-2-3-in_sample_3_1x
11403;3;42;2;100;4;2;6;0,02;0,05;MAR;in_sample_3_1x;7,626184361;0,549460383;-13,26457833;32;;42-3-100-2-4-in_sample_3_1x
11404;3;42;3;50;3;2;6;0,02;0,05;MAR;in_sample_3_1x;1,764856505;0,167631847;-13,74928256;29;;42-3-50-3-3-in_sample_3_1x
11405;3;42;3;50;4;2;6;0,02;0,05;MAR;in_sample_3_1x;9,828305974;0,873211658;-10,74938666;26;;42-3-50-3-4-in_sample_3_1x
11406;3;42;3;100;3;2;6;0,02;0,05;MAR;in_sample_3_1x;0,250990353;0,022711875;-12,42067459;22;;42-3-100-3-3-in_sample_3_1x
